-10.17573	3.959E-7
-10.17359	3.959E-7
-10.17146	3.959E-7
-10.16933	3.95878E-7
-10.1672	3.95813E-7
-10.16506	3.95705E-7
-10.16293	3.95662E-7
-10.1608	3.9564E-7
-10.15867	3.9564E-7
-10.15653	3.95597E-7
-10.1544	3.95554E-7
-10.15227	3.95532E-7
-10.15014	3.95532E-7
-10.148	3.95554E-7
-10.14587	3.95511E-7
-10.14374	3.95468E-7
-10.14161	3.95425E-7
-10.13947	3.95403E-7
-10.13734	3.9536E-7
-10.13521	3.95317E-7
-10.13308	3.95252E-7
-10.13094	3.95187E-7
-10.12881	3.95144E-7
-10.12668	3.95101E-7
-10.12455	3.95079E-7
-10.12241	3.95036E-7
-10.12028	3.9495E-7
-10.11815	3.94886E-7
-10.11602	3.94821E-7
-10.11388	3.94799E-7
-10.11175	3.94778E-7
-10.10962	3.94584E-7
-10.10749	3.94391E-7
-10.10535	3.94391E-7
-10.10322	3.9452E-7
-10.10109	3.94627E-7
-10.09896	3.94713E-7
-10.09682	3.94713E-7
-10.09469	3.94627E-7
-10.09256	3.94563E-7
-10.09043	3.94541E-7
-10.08829	3.94541E-7
-10.08616	3.94606E-7
-10.08403	3.94713E-7
-10.0819	3.94713E-7
-10.07976	3.94606E-7
-10.07763	3.9452E-7
-10.0755	3.94434E-7
-10.07337	3.94326E-7
-10.07123	3.94262E-7
-10.0691	3.94197E-7
-10.06697	3.94154E-7
-10.06484	3.94133E-7
-10.0627	3.9409E-7
-10.06057	3.94047E-7
-10.05844	3.94004E-7
-10.05631	3.93982E-7
-10.05417	3.93961E-7
-10.05204	3.93961E-7
-10.04991	3.93961E-7
-10.04778	3.93918E-7
-10.04564	3.93853E-7
-10.04351	3.93832E-7
-10.04138	3.93853E-7
-10.03925	3.93875E-7
-10.03711	3.93875E-7
-10.03498	3.93832E-7
-10.03285	3.93789E-7
-10.03072	3.93768E-7
-10.02858	3.93725E-7
-10.02645	3.93682E-7
-10.02432	3.93639E-7
-10.02219	3.93596E-7
-10.02005	3.93596E-7
-10.01792	3.93617E-7
-10.01579	3.93617E-7
-10.01366	3.93574E-7
-10.01152	3.93532E-7
-10.00939	3.93489E-7
-10.00726	3.93424E-7
-10.00513	3.93403E-7
-10.00299	3.93381E-7
-10.00086	3.93339E-7
-9.99873	3.93317E-7
-9.9966	3.93296E-7
-9.99446	3.93317E-7
-9.99233	3.93296E-7
-9.9902	3.93253E-7
-9.98807	3.93189E-7
-9.98593	3.93124E-7
-9.9838	3.93103E-7
-9.98167	3.93103E-7
-9.97954	3.93103E-7
-9.9774	3.9306E-7
-9.97527	3.93017E-7
-9.97314	3.92975E-7
-9.97101	3.92932E-7
-9.96888	3.92889E-7
-9.96674	3.92825E-7
-9.96461	3.92782E-7
-9.96248	3.92718E-7
-9.96035	3.92696E-7
-9.95821	3.92696E-7
-9.95608	3.92675E-7
-9.95395	3.92654E-7
-9.95182	3.92632E-7
-9.94968	3.92654E-7
-9.94755	3.92675E-7
-9.94542	3.92632E-7
-9.94329	3.92589E-7
-9.94115	3.92525E-7
-9.93902	3.92504E-7
-9.93689	3.92483E-7
-9.93476	3.92461E-7
-9.93262	3.92419E-7
-9.93049	3.92419E-7
-9.92836	3.92483E-7
-9.92623	3.92461E-7
-9.92409	3.92376E-7
-9.92196	3.92312E-7
-9.91983	3.92098E-7
-9.9177	3.91565E-7
-9.91556	3.91267E-7
-9.91343	3.9148E-7
-9.9113	3.91757E-7
-9.90917	3.91885E-7
-9.90703	3.91992E-7
-9.9049	3.9165E-7
-9.90277	3.90948E-7
-9.90064	3.90735E-7
-9.8985	3.90969E-7
-9.89637	3.90927E-7
-9.89424	3.90757E-7
-9.89211	3.91118E-7
-9.88997	3.9165E-7
-9.88784	3.91842E-7
-9.88571	3.918E-7
-9.88358	3.918E-7
-9.88144	3.91842E-7
-9.87931	3.91842E-7
-9.87718	3.91842E-7
-9.87505	3.91842E-7
-9.87291	3.91821E-7
-9.87078	3.91778E-7
-9.86865	3.91736E-7
-9.86652	3.91672E-7
-9.86438	3.91629E-7
-9.86225	3.91586E-7
-9.86012	3.91565E-7
-9.85799	3.91565E-7
-9.85585	3.91544E-7
-9.85372	3.91544E-7
-9.85159	3.91523E-7
-9.84946	3.9148E-7
-9.84732	3.91416E-7
-9.84519	3.91352E-7
-9.84306	3.9131E-7
-9.84093	3.91246E-7
-9.83879	3.91203E-7
-9.83666	3.91182E-7
-9.83453	3.91139E-7
-9.8324	3.91118E-7
-9.83026	3.91097E-7
-9.82813	3.91097E-7
-9.826	3.91118E-7
-9.82387	3.91139E-7
-9.82173	3.91118E-7
-9.8196	3.91076E-7
-9.81747	3.91033E-7
-9.81534	3.9099E-7
-9.8132	3.90948E-7
-9.81107	3.90884E-7
-9.80894	3.90884E-7
-9.80681	3.90884E-7
-9.80467	3.90863E-7
-9.80254	3.90778E-7
-9.80041	3.90714E-7
-9.79828	3.9065E-7
-9.79614	3.9065E-7
-9.79401	3.90672E-7
-9.79188	3.90693E-7
-9.78975	3.90693E-7
-9.78761	3.90672E-7
-9.78548	3.9065E-7
-9.78335	3.90629E-7
-9.78122	3.90608E-7
-9.77908	3.90565E-7
-9.77695	3.90523E-7
-9.77482	3.90459E-7
-9.77269	3.90396E-7
-9.77055	3.90353E-7
-9.76842	3.90311E-7
-9.76629	3.9029E-7
-9.76416	3.9029E-7
-9.76202	3.90332E-7
-9.75989	3.90268E-7
-9.75776	3.90056E-7
-9.75563	3.89866E-7
-9.75349	3.89844E-7
-9.75136	3.8995E-7
-9.74923	3.90056E-7
-9.7471	3.90099E-7
-9.74497	3.90099E-7
-9.74283	3.90078E-7
-9.7407	3.90056E-7
-9.73857	3.90056E-7
-9.73644	3.90014E-7
-9.7343	3.89972E-7
-9.73217	3.89929E-7
-9.73004	3.89908E-7
-9.72791	3.89908E-7
-9.72577	3.89866E-7
-9.72364	3.89823E-7
-9.72151	3.89802E-7
-9.71938	3.89781E-7
-9.71724	3.8976E-7
-9.71511	3.89739E-7
-9.71298	3.89739E-7
-9.71085	3.89739E-7
-9.70871	3.89739E-7
-9.70658	3.89717E-7
-9.70445	3.89675E-7
-9.70232	3.89654E-7
-9.70018	3.89633E-7
-9.69805	3.89569E-7
-9.69592	3.89527E-7
-9.69379	3.89485E-7
-9.69165	3.89463E-7
-9.68952	3.89442E-7
-9.68739	3.894E-7
-9.68526	3.89336E-7
-9.68312	3.89294E-7
